"tick","Total","Ave TSM"
349.1,433,0.582108
350.1,434,0.581826
351.1,541,0.581544
352.1,541,0.581262
353.1,541,0.580981
354.1,541,0.5807
355.1,680,0.580419
356.1,680,0.580139
357.1,680,0.579859
358.1,680,0.579579
359.1,792,0.579299
360.1,792,0.57902
361.1,793,0.578741
362.1,793,0.578462
363.1,793,0.578184
364.1,805,0.577906
365.1,805,0.577628
366.1,806,0.57735
367.1,806,0.577073
368.1,800,0.576796
369.1,800,0.576519
370.1,800,0.576242
371.1,800,0.575966
372.1,658,0.57569
373.1,658,0.575414
374.1,658,0.575139
375.1,658,0.574864
376.1,598,0.574589
377.1,599,0.574314
378.1,599,0.57404
379.1,600,0.573766
380.1,601,0.573492
381.1,483,0.573219
382.1,483,0.572946
383.1,484,0.572673
384.1,484,0.5724
385.1,427,0.572128
386.1,427,0.571855
387.1,427,0.571584
388.1,427,0.571312
389.1,427,0.571041
390.1,401,0.57077
391.1,401,0.570499
392.1,401,0.570228
393.1,401,0.569958
394.1,404,0.569688
395.1,404,0.569418
396.1,404,0.569149
397.1,404,0.56888
398.1,455,0.568611
399.1,455,0.568342
400.1,455,0.568074
401.1,455,0.567806
402.1,456,0.567538
403.1,565,0.567271
404.1,565,0.567003
405.1,565,0.566736
406.1,566,0.566469
407.1,708,0.566203
408.1,708,0.565937
409.1,709,0.565671
410.1,709,0.565405
411.1,810,0.56514
412.1,811,0.564875
413.1,811,0.56461
414.1,813,0.564345
415.1,813,0.564081
416.1,822,0.563817
417.1,823,0.563553
418.1,823,0.563289
419.1,823,0.563026
420.1,816,0.562763
421.1,816,0.5625
422.1,817,0.562238
423.1,817,0.561976
424.1,680,0.561714
425.1,680,0.561452
426.1,682,0.56119
427.1,684,0.560929
428.1,620,0.560668
429.1,620,0.560408
430.1,620,0.560147
431.1,622,0.559887
432.1,625,0.559627
433.1,510,0.559368
434.1,510,0.559108
435.1,510,0.558849
436.1,513,0.55859
437.1,450,0.558332
438.1,451,0.558073
439.1,451,0.557815
440.1,452,0.557557
441.1,452,0.5573
442.1,419,0.557043
443.1,420,0.556786
444.1,420,0.556529
445.1,421,0.556272
446.1,424,0.556016
447.1,424,0.55576
448.1,424,0.555504
449.1,424,0.555249
450.1,479,0.554993
451.1,480,0.554738
452.1,483,0.554484
453.1,483,0.554229
454.1,483,0.553975
455.1,593,0.553721
456.1,593,0.553467
457.1,593,0.553214
458.1,593,0.552961
459.1,737,0.552708
460.1,737,0.552455
461.1,737,0.552203
462.1,738,0.55195
463.1,828,0.551698
464.1,828,0.551447
465.1,828,0.551195
466.1,829,0.550944
467.1,829,0.550693
468.1,840,0.550442
469.1,840,0.550192
470.1,840,0.549942
471.1,840,0.549692
472.1,839,0.549442
473.1,839,0.549193
474.1,839,0.548943
475.1,839,0.548694
476.1,709,0.548446
477.1,709,0.548197
478.1,710,0.547949
479.1,710,0.547701
480.1,642,0.547454
481.1,642,0.547206
482.1,642,0.546959
483.1,642,0.546712
484.1,642,0.546465
485.1,541,0.546219
486.1,541,0.545973
487.1,541,0.545727
488.1,541,0.545481
489.1,476,0.545235
490.1,477,0.54499
491.1,479,0.544745
492.1,479,0.5445
493.1,479,0.544256
494.1,438,0.544012
495.1,438,0.543768
496.1,438,0.543524
497.1,438,0.54328
498.1,440,0.543037
499.1,440,0.542794
500.1,440,0.542551
501.1,441,0.542309
502.1,506,0.542066
503.1,506,0.541824
504.1,507,0.541583
505.1,507,0.541341
506.1,508,0.5411
507.1,611,0.540859
508.1,612,0.540618
509.1,612,0.540377
510.1,612,0.540137
511.1,760,0.539896
512.1,761,0.539657
513.1,761,0.539417
514.1,763,0.539177
515.1,842,0.538938
516.1,842,0.538699
517.1,844,0.538461
518.1,845,0.538222
519.1,845,0.537984
520.1,860,0.537746
521.1,860,0.537508
522.1,860,0.537271
523.1,861,0.537033
524.1,853,0.536796
525.1,855,0.536559
526.1,855,0.536323
527.1,855,0.536087
528.1,738,0.53585
529.1,738,0.535615
530.1,738,0.535379
531.1,738,0.535144
532.1,665,0.534908
533.1,666,0.534674
534.1,666,0.534439
535.1,666,0.534204
536.1,667,0.53397
537.1,565,0.533736
538.1,565,0.533503
539.1,565,0.533269
540.1,566,0.533036
541.1,500,0.532803
542.1,500,0.53257
543.1,501,0.532337
544.1,501,0.532105
545.1,502,0.531873
546.1,463,0.531641
547.1,463,0.531409
548.1,464,0.531178
549.1,464,0.530947
550.1,469,0.530716
551.1,469,0.530485
552.1,469,0.530255
553.1,470,0.530024
554.1,534,0.529794
555.1,534,0.529565
556.1,534,0.529335
557.1,538,0.529106
558.1,539,0.528877
559.1,632,0.528648
560.1,632,0.528419
561.1,633,0.528191
562.1,634,0.527963
563.1,778,0.527735
564.1,779,0.527507
565.1,779,0.527279
566.1,779,0.527052
567.1,861,0.526825
568.1,861,0.526598
569.1,861,0.526372
570.1,861,0.526145
571.1,862,0.525919
572.1,869,0.525693
573.1,869,0.525467
574.1,870,0.525242
575.1,870,0.525017
576.1,864,0.524792
577.1,865,0.524567
578.1,865,0.524342
579.1,865,0.524118
580.1,761,0.523894
581.1,763,0.52367
582.1,763,0.523446
583.1,764,0.523223
584.1,690,0.523
585.1,692,0.522777
586.1,693,0.522554
587.1,694,0.522331
588.1,695,0.522109
589.1,593,0.521887
590.1,593,0.521665
591.1,593,0.521443
592.1,593,0.521222
593.1,529,0.521001
594.1,530,0.52078
595.1,531,0.520559
596.1,532,0.520338
597.1,532,0.520118
598.1,487,0.519898
599.1,487,0.519678
600.1,487,0.519458
601.1,487,0.519239
602.1,492,0.51902
603.1,494,0.5188
604.1,495,0.518582
605.1,495,0.518363
606.1,561,0.518145
607.1,562,0.517927
608.1,563,0.517709
609.1,564,0.517491
610.1,564,0.517273
611.1,657,0.517056
612.1,658,0.516839
613.1,658,0.516622
614.1,658,0.516406
615.1,793,0.516189
616.1,793,0.515973
617.1,795,0.515757
618.1,795,0.515541
619.1,874,0.515326
620.1,874,0.51511
621.1,875,0.514895
622.1,875,0.51468
623.1,875,0.514466
624.1,885,0.514251
625.1,886,0.514037
626.1,886,0.513823
627.1,886,0.513609
628.1,879,0.513396
629.1,879,0.513182
630.1,880,0.512969
631.1,880,0.512756
632.1,779,0.512543
633.1,779,0.512331
634.1,779,0.512118
635.1,779,0.511906
636.1,717,0.511694
637.1,717,0.511483
638.1,717,0.511271
639.1,717,0.51106
640.1,717,0.510849
641.1,610,0.510638
642.1,610,0.510427
643.1,611,0.510217
644.1,612,0.510007
645.1,556,0.509797
646.1,556,0.509587
647.1,556,0.509377
648.1,556,0.509168
649.1,557,0.508959
650.1,518,0.50875
651.1,518,0.508541
652.1,518,0.508333
653.1,519,0.508124
654.1,524,0.507916
655.1,525,0.507708
656.1,525,0.5075
657.1,526,0.507293
658.1,587,0.507086
659.1,588,0.506879
660.1,588,0.506672
661.1,589,0.506465
662.1,591,0.506259
663.1,680,0.506052
664.1,680,0.505846
665.1,680,0.50564
666.1,680,0.505435
667.1,811,0.505229
668.1,811,0.505024
669.1,813,0.504819
670.1,813,0.504614
671.1,887,0.50441
672.1,887,0.504205
673.1,888,0.504001
674.1,888,0.503797
675.1,889,0.503593
676.1,897,0.50339
677.1,898,0.503186
678.1,899,0.502983
679.1,899,0.50278
680.1,891,0.502577
681.1,892,0.502375
682.1,892,0.502172
683.1,892,0.50197
684.1,793,0.501768
685.1,793,0.501567
686.1,794,0.501365
687.1,795,0.501164
688.1,746,0.500962
689.1,746,0.500761
690.1,746,0.500561
691.1,747,0.50036
692.1,747,0.50016
693.1,632,0.49996
694.1,632,0.49976
695.1,632,0.49956
696.1,632,0.49936
697.1,581,0.499161
698.1,581,0.498962
699.1,583,0.498763
700.1,583,0.498564
701.1,584,0.498366
702.1,541,0.498167
703.1,541,0.497969
704.1,541,0.497771
705.1,542,0.497573
706.1,552,0.497376
707.1,552,0.497178
708.1,553,0.496981
709.1,553,0.496784
710.1,606,0.496587
711.1,607,0.496391
712.1,607,0.496194
713.1,607,0.495998
714.1,607,0.495802
715.1,704,0.495606
716.1,706,0.495411
717.1,707,0.495215
718.1,707,0.49502
719.1,827,0.494825
720.1,828,0.49463
721.1,828,0.494436
722.1,828,0.494241
723.1,900,0.494047
724.1,900,0.493853
725.1,901,0.493659
726.1,901,0.493465
727.1,901,0.493272
728.1,909,0.493079
729.1,909,0.492886
730.1,909,0.492693
731.1,909,0.4925
732.1,903,0.492308
733.1,903,0.492115
734.1,903,0.491923
735.1,903,0.491731
736.1,810,0.49154
737.1,811,0.491348
738.1,811,0.491157
739.1,813,0.490965
740.1,767,0.490774
741.1,767,0.490584
742.1,767,0.490393
743.1,767,0.490203
744.1,767,0.490013
745.1,653,0.489823
746.1,654,0.489633
747.1,655,0.489443
748.1,657,0.489254
749.1,601,0.489064
750.1,603,0.488875
751.1,603,0.488686
752.1,603,0.488498
753.1,603,0.488309
754.1,565,0.488121
755.1,565,0.487933
756.1,565,0.487745
757.1,566,0.487557
758.1,573,0.48737
759.1,574,0.487182
760.1,575,0.486995
761.1,575,0.486808
762.1,628,0.486621
763.1,628,0.486435
764.1,628,0.486248
765.1,628,0.486062
766.1,628,0.485876
767.1,729,0.48569
768.1,731,0.485504
769.1,732,0.485319
770.1,732,0.485133
771.1,841,0.484948
772.1,841,0.484763
773.1,841,0.484579
774.1,841,0.484394
775.1,910,0.48421
776.1,910,0.484025
777.1,910,0.483841
778.1,910,0.483658
779.1,910,0.483474
780.1,915,0.48329
781.1,915,0.483107
782.1,915,0.482924
783.1,915,0.482741
784.1,914,0.482558
785.1,914,0.482376
786.1,914,0.482193
787.1,915,0.482011
788.1,827,0.481829
789.1,827,0.481647
790.1,827,0.481466
791.1,827,0.481284
792.1,784,0.481103
793.1,784,0.480922
794.1,785,0.480741
795.1,785,0.48056
796.1,785,0.48038
797.1,676,0.480199
798.1,677,0.480019
799.1,678,0.479839
800.1,679,0.479659
801.1,619,0.47948
802.1,620,0.4793
803.1,620,0.479121
804.1,620,0.478942
805.1,622,0.478763
806.1,592,0.478584
807.1,592,0.478405
808.1,593,0.478227
809.1,593,0.478049
810.1,593,0.477871
811.1,594,0.477693
812.1,594,0.477515
813.1,594,0.477338
814.1,644,0.47716
815.1,644,0.476983
816.1,645,0.476806
817.1,645,0.476629
818.1,646,0.476453
819.1,757,0.476276
820.1,757,0.4761
821.1,757,0.475924
822.1,757,0.475748
823.1,860,0.475572
824.1,861,0.475397
825.1,861,0.475221
826.1,861,0.475046
827.1,918,0.474871
828.1,918,0.474696
829.1,919,0.474521
830.1,919,0.474347
831.1,919,0.474173
832.1,927,0.473998
833.1,927,0.473824
834.1,927,0.473651
835.1,927,0.473477
836.1,923,0.473303
837.1,924,0.47313
838.1,924,0.472957
839.1,924,0.472784
840.1,840,0.472611
841.1,840,0.472439
842.1,840,0.472266
843.1,840,0.472094
844.1,796,0.471922
845.1,796,0.47175
846.1,796,0.471578
847.1,796,0.471407
848.1,796,0.471235
849.1,699,0.471064
850.1,700,0.470893
851.1,701,0.470722
852.1,702,0.470551
853.1,639,0.470381
854.1,640,0.47021
855.1,640,0.47004
856.1,640,0.46987
857.1,641,0.4697
858.1,607,0.469531
859.1,608,0.469361
860.1,608,0.469192
861.1,609,0.469023
862.1,612,0.468854
863.1,613,0.468685
864.1,613,0.468516
865.1,613,0.468347
866.1,666,0.468179
867.1,666,0.468011
868.1,666,0.467843
869.1,666,0.467675
870.1,667,0.467507
871.1,769,0.46734
872.1,770,0.467173
873.1,771,0.467005
874.1,771,0.466838
875.1,868,0.466672
876.1,868,0.466505
877.1,868,0.466338
878.1,868,0.466172
879.1,928,0.466006
880.1,929,0.46584
881.1,929,0.465674
882.1,930,0.465508
883.1,930,0.465343
884.1,937,0.465177
885.1,937,0.465012
886.1,937,0.464847
887.1,937,0.464682
888.1,933,0.464518
889.1,933,0.464353
890.1,933,0.464189
891.1,933,0.464025
892.1,858,0.463861
893.1,859,0.463697
894.1,859,0.463533
895.1,860,0.46337
896.1,813,0.463206
897.1,813,0.463043
898.1,813,0.46288
899.1,813,0.462717
900.1,813,0.462554
901.1,721,0.462392
902.1,721,0.462229
903.1,723,0.462067
904.1,723,0.461905
905.1,659,0.461743
906.1,659,0.461581
907.1,660,0.46142
908.1,660,0.461258
909.1,660,0.461097
910.1,628,0.460936
911.1,628,0.460775
912.1,628,0.460614
913.1,628,0.460454
914.1,632,0.460293
915.1,632,0.460133
916.1,632,0.459973
917.1,632,0.459813
918.1,688,0.459653
919.1,689,0.459493
920.1,689,0.459334
921.1,689,0.459175
922.1,689,0.459015
923.1,788,0.458856
924.1,788,0.458698
925.1,788,0.458539
926.1,789,0.45838
927.1,881,0.458222
928.1,881,0.458064
929.1,882,0.457906
930.1,882,0.457748
931.1,937,0.45759
932.1,937,0.457432
933.1,937,0.457275
934.1,937,0.457118
935.1,937,0.456961
936.1,945,0.456804
937.1,945,0.456647
938.1,946,0.45649
939.1,947,0.456334
940.1,939,0.456177
941.1,940,0.456021
942.1,940,0.455865
943.1,941,0.455709
944.1,866,0.455554
945.1,866,0.455398
946.1,866,0.455243
947.1,866,0.455087
948.1,827,0.454932
949.1,827,0.454777
950.1,827,0.454623
951.1,827,0.454468
952.1,827,0.454314
953.1,746,0.454159
954.1,746,0.454005
955.1,747,0.453851
956.1,747,0.453697
957.1,680,0.453544
958.1,680,0.45339
959.1,680,0.453237
960.1,681,0.453083
961.1,682,0.45293
962.1,642,0.452777
963.1,642,0.452625
964.1,644,0.452472
965.1,644,0.452319
966.1,649,0.452167
967.1,649,0.452015
968.1,650,0.451863
969.1,651,0.451711
970.1,710,0.451559
971.1,710,0.451408
972.1,710,0.451256
973.1,710,0.451105
974.1,710,0.450954
975.1,800,0.450803
976.1,800,0.450652
977.1,800,0.450502
978.1,800,0.450351
979.1,892,0.450201
980.1,892,0.450051
981.1,892,0.449901
982.1,892,0.449751
983.1,947,0.449601
984.1,947,0.449451
985.1,947,0.449302
986.1,947,0.449153
987.1,947,0.449003
988.1,958,0.448854
989.1,958,0.448705
990.1,958,0.448557
991.1,958,0.448408
992.1,951,0.44826
993.1,952,0.448112
994.1,952,0.447963
995.1,952,0.447815
996.1,879,0.447668
997.1,879,0.44752
998.1,879,0.447372
999.1,879,0.447225
1000.1,840,0.447078
1001.1,840,0.446931
1002.1,840,0.446784
1003.1,840,0.446637
1004.1,840,0.44649
1005.1,764,0.446344
1006.1,765,0.446198
1007.1,765,0.446051
1008.1,765,0.445905
1009.1,703,0.445759
1010.1,703,0.445614
1011.1,703,0.445468
1012.1,704,0.445323
1013.1,704,0.445177
1014.1,661,0.445032
1015.1,661,0.444887
1016.1,662,0.444742
1017.1,663,0.444597
1018.1,668,0.444453
1019.1,668,0.444308
1020.1,668,0.444164
1021.1,668,0.44402
1022.1,736,0.443876
1023.1,737,0.443732
1024.1,737,0.443588
1025.1,737,0.443445
1026.1,737,0.443301
1027.1,813,0.443158
1028.1,813,0.443015
1029.1,814,0.442872
1030.1,814,0.442729
1031.1,902,0.442586
1032.1,902,0.442444
1033.1,902,0.442301
1034.1,902,0.442159
1035.1,959,0.442017
1036.1,959,0.441875
1037.1,959,0.441733
1038.1,959,0.441591
1039.1,959,0.441449
1040.1,964,0.441308
1041.1,964,0.441167
1042.1,964,0.441026
1043.1,965,0.440885
1044.1,961,0.440744
1045.1,961,0.440603
1046.1,961,0.440462
1047.1,962,0.440322
1048.1,890,0.440181
1049.1,891,0.440041
1050.1,891,0.439901
1051.1,891,0.439761
1052.1,856,0.439622
1053.1,856,0.439482
1054.1,856,0.439342
1055.1,856,0.439203
1056.1,856,0.439064
1057.1,778,0.438925
1058.1,778,0.438786
1059.1,779,0.438647
1060.1,779,0.438509
1061.1,725,0.43837
1062.1,726,0.438232
1063.1,726,0.438093
1064.1,726,0.437955
1065.1,726,0.437817
1066.1,684,0.43768
1067.1,684,0.437542
1068.1,684,0.437404
1069.1,684,0.437267
1070.1,689,0.43713
1071.1,689,0.436992
1072.1,689,0.436855
1073.1,689,0.436719
1074.1,757,0.436582
1075.1,757,0.436445
1076.1,757,0.436309
1077.1,757,0.436173
1078.1,757,0.436036
1079.1,827,0.4359
1080.1,828,0.435764
1081.1,828,0.435629
1082.1,828,0.435493
1083.1,911,0.435358
1084.1,912,0.435222
1085.1,912,0.435087
1086.1,913,0.434952
1087.1,965,0.434817
1088.1,966,0.434682
1089.1,966,0.434547
1090.1,966,0.434413
1091.1,966,0.434279
1092.1,972,0.434144
1093.1,972,0.43401
1094.1,972,0.433876
1095.1,972,0.433742
1096.1,967,0.433608
1097.1,967,0.433475
1098.1,967,0.433341
1099.1,967,0.433208
1100.1,900,0.433075
1101.1,901,0.432942
1102.1,901,0.432809
1103.1,901,0.432676
1104.1,864,0.432543
1105.1,864,0.432411
1106.1,864,0.432278
1107.1,864,0.432146
1108.1,864,0.432014
1109.1,790,0.431882
1110.1,790,0.43175
1111.1,790,0.431618
1112.1,791,0.431487
1113.1,746,0.431355
1114.1,746,0.431224
1115.1,747,0.431093
1116.1,747,0.430961
1117.1,749,0.430831
1118.1,703,0.4307
1119.1,704,0.430569
1120.1,704,0.430438
1121.1,706,0.430308
1122.1,710,0.430178
1123.1,710,0.430048
1124.1,710,0.429917
1125.1,710,0.429788
1126.1,768,0.429658
1127.1,768,0.429528
1128.1,769,0.429399
1129.1,769,0.429269
1130.1,769,0.42914
1131.1,840,0.429011
1132.1,840,0.428882
1133.1,840,0.428753
1134.1,840,0.428624
1135.1,918,0.428495
1136.1,918,0.428367
1137.1,918,0.428239
1138.1,919,0.42811
1139.1,972,0.427982
1140.1,972,0.427854
1141.1,972,0.427726
1142.1,972,0.427599
1143.1,972,0.427471
1144.1,977,0.427344
1145.1,977,0.427216
1146.1,977,0.427089
1147.1,977,0.426962
1148.1,975,0.426835
1149.1,975,0.426708
1150.1,975,0.426581
1151.1,975,0.426455
1152.1,909,0.426328
1153.1,909,0.426202
1154.1,909,0.426076
1155.1,909,0.42595
1156.1,875,0.425824
1157.1,875,0.425698
1158.1,875,0.425572
1159.1,875,0.425447
1160.1,876,0.425321
1161.1,800,0.425196
1162.1,800,0.425071
1163.1,801,0.424946
1164.1,801,0.424821
1165.1,764,0.424696
1166.1,764,0.424571
1167.1,764,0.424447
1168.1,764,0.424322
1169.1,764,0.424198
1170.1,724,0.424074
1171.1,725,0.42395
1172.1,726,0.423826
1173.1,726,0.423702
1174.1,730,0.423578
1175.1,732,0.423455
1176.1,732,0.423331
1177.1,732,0.423208
1178.1,784,0.423085
1179.1,784,0.422962
1180.1,785,0.422839
1181.1,785,0.422716
1182.1,785,0.422593
1183.1,855,0.42247
1184.1,855,0.422348
1185.1,855,0.422226
1186.1,855,0.422103
1187.1,926,0.421981
1188.1,927,0.421859
1189.1,927,0.421737
1190.1,927,0.421616
1191.1,977,0.421494
1192.1,977,0.421373
1193.1,977,0.421251
1194.1,977,0.42113
1195.1,977,0.421009
1196.1,979,0.420888
1197.1,979,0.420767
1198.1,980,0.420646
1199.1,980,0.420526
1200.1,979,0.420405
1201.1,979,0.420285
1202.1,979,0.420164
1203.1,979,0.420044
1204.1,915,0.419924
1205.1,915,0.419804
1206.1,915,0.419684
1207.1,915,0.419565
1208.1,885,0.419445
1209.1,886,0.419326
1210.1,886,0.419206
1211.1,886,0.419087
1212.1,886,0.418968
1213.1,814,0.418849
1214.1,814,0.41873
1215.1,815,0.418611
1216.1,815,0.418493
1217.1,776,0.418374
1218.1,777,0.418256
1219.1,777,0.418138
1220.1,777,0.41802
1221.1,778,0.417902
1222.1,744,0.417784
1223.1,744,0.417666
1224.1,745,0.417548
1225.1,746,0.417431
1226.1,752,0.417313
1227.1,752,0.417196
1228.1,752,0.417079
1229.1,752,0.416962
1230.1,792,0.416845
1231.1,792,0.416728
1232.1,793,0.416611
1233.1,793,0.416495
1234.1,793,0.416378
1235.1,864,0.416262
1236.1,864,0.416145
1237.1,864,0.416029
1238.1,864,0.415913
1239.1,936,0.415797
1240.1,937,0.415682
1241.1,937,0.415566
1242.1,937,0.41545
1243.1,979,0.415335
1244.1,979,0.415219
1245.1,979,0.415104
1246.1,979,0.414989
1247.1,980,0.414874
