"tick","Total","Ave TSM"
1085.1,3844,0.435087
1089.1,3844,0.434547
1093.1,3845,0.43401
1097.1,3845,0.433475
1101.1,3845,0.432942
1105.1,3845,0.432411
1109.1,3845,0.431882
1113.1,3845,0.431355
1117.1,3845,0.430831
1121.1,3845,0.430308
1125.1,3845,0.429788
1129.1,3845,0.429269
1133.1,3845,0.428753
1137.1,3845,0.428239
1141.1,3845,0.427726
1145.1,3845,0.427216
1149.1,3845,0.426708
1153.1,3845,0.426202
1157.1,3845,0.425698
1161.1,3845,0.425196
1165.1,3845,0.424696
1169.1,3845,0.424198
1173.1,3845,0.423702
1177.1,3845,0.423208
1181.1,3845,0.422716
1185.1,3845,0.422226
1189.1,3845,0.421737
1193.1,3845,0.421251
1197.1,3846,0.420767
1201.1,3846,0.420285
1205.1,3846,0.419804
1209.1,3846,0.419326
1213.1,3847,0.418849
1217.1,3847,0.418374
1221.1,3847,0.417902
1225.1,3847,0.417431
1229.1,3847,0.416962
1233.1,3847,0.416495
1237.1,3847,0.416029
1241.1,3848,0.415566
1245.1,3848,0.415104
1249.1,3848,0.414645
1253.1,3848,0.414187
1257.1,3848,0.413731
1261.1,3849,0.413276
1265.1,3849,0.412824
1269.1,3849,0.412373
1273.1,3849,0.411924
1277.1,3849,0.411477
1281.1,3849,0.411032
1285.1,3849,0.410589
1289.1,3849,0.410147
1293.1,3849,0.409707
1297.1,3849,0.409269
1301.1,3849,0.408833
1305.1,3849,0.408398
1309.1,3849,0.407965
1313.1,3849,0.407534
1317.1,3849,0.407104
1321.1,3849,0.406676
1325.1,3849,0.40625
1329.1,3851,0.405826
1333.1,3851,0.405403
1337.1,3851,0.404982
1341.1,3851,0.404563
1345.1,3851,0.404145
1349.1,3851,0.403729
1353.1,3851,0.403315
1357.1,3851,0.402902
1361.1,3851,0.402492
1365.1,3851,0.402082
1369.1,3851,0.401674
1373.1,3851,0.401268
1377.1,3851,0.400864
1381.1,3851,0.400461
1385.1,3851,0.40006
1389.1,3851,0.39966
1393.1,3851,0.399262
1397.1,3851,0.398866
1401.1,3851,0.398471
1405.1,3851,0.398078
1409.1,3851,0.397686
1413.1,3851,0.397296
1417.1,3851,0.396907
1421.1,3851,0.39652
1425.1,3851,0.396134
1429.1,3851,0.395751
1433.1,3851,0.395368
1437.1,3851,0.394987
1441.1,3851,0.394608
1445.1,3851,0.39423
1449.1,3851,0.393854
1453.1,3851,0.393479
1457.1,3851,0.393105
1461.1,3851,0.392734
1465.1,3851,0.392363
1469.1,3851,0.391994
1473.1,3851,0.391627
1477.1,3851,0.391261
1481.1,3851,0.390896
1485.1,3851,0.390533
1489.1,3851,0.390172
1493.1,3851,0.389812
1497.1,3851,0.389453
1501.1,3851,0.389095
1505.1,3851,0.38874
1509.1,3851,0.388385
1513.1,3851,0.388032
1517.1,3851,0.38768
1521.1,3851,0.38733
1525.1,3851,0.386981
1529.1,3851,0.386634
1533.1,3851,0.386288
1537.1,3851,0.385943
1541.1,3851,0.3856
1545.1,3851,0.385258
1549.1,3851,0.384918
1553.1,3851,0.384579
1557.1,3851,0.384241
1561.1,3851,0.383904
1565.1,3851,0.383569
1569.1,3851,0.383235
1573.1,3851,0.382903
1577.1,3851,0.382572
1581.1,3851,0.382242
1585.1,3851,0.381914
1589.1,3851,0.381586
1593.1,3851,0.381261
1597.1,3851,0.380936
1601.1,3851,0.380613
1605.1,3851,0.380291
1609.1,3851,0.37997
1613.1,3851,0.379651
1617.1,3851,0.379333
1621.1,3851,0.379016
1625.1,3851,0.3787
1629.1,3851,0.378386
1633.1,3851,0.378073
1637.1,3851,0.377761
1641.1,3851,0.37745
1645.1,3851,0.377141
1649.1,3851,0.376833
1653.1,3851,0.376526
1657.1,3851,0.37622
1661.1,3851,0.375916
1665.1,3851,0.375613
1669.1,3851,0.375311
1673.1,3851,0.37501
1677.1,3851,0.37471
1681.1,3851,0.374412
1685.1,3851,0.374115
1689.1,3851,0.373819
1693.1,3851,0.373524
1697.1,3851,0.37323
1701.1,3851,0.372938
1705.1,3851,0.372646
1709.1,3851,0.372356
1713.1,3851,0.372067
1717.1,3851,0.37178
1721.1,3851,0.371493
1725.1,3851,0.371207
1729.1,3851,0.370923
1733.1,3851,0.37064
1737.1,3851,0.370357
1741.1,3851,0.370076
1745.1,3851,0.369797
1749.1,3851,0.369518
1753.1,3851,0.36924
1757.1,3851,0.368964
1761.1,3851,0.368688
1765.1,3851,0.368414
1769.1,3851,0.368141
1773.1,3852,0.367868
1777.1,3852,0.367597
1781.1,3853,0.367327
1785.1,3853,0.367058
1789.1,3853,0.366791
1793.1,3853,0.366524
1797.1,3853,0.366258
1801.1,3853,0.365994
1805.1,3853,0.36573
1809.1,3853,0.365467
1813.1,3853,0.365206
1817.1,3853,0.364946
1821.1,3853,0.364686
1825.1,3853,0.364428
1829.1,3853,0.36417
1833.1,3853,0.363914
1837.1,3853,0.363659
1841.1,3853,0.363405
1845.1,3853,0.363151
1849.1,3853,0.362899
1853.1,3853,0.362648
1857.1,3853,0.362398
1861.1,3853,0.362148
1865.1,3853,0.3619
1869.1,3853,0.361653
1873.1,3853,0.361407
1877.1,3853,0.361162
1881.1,3853,0.360917
1885.1,3853,0.360674
1889.1,3853,0.360432
1893.1,3853,0.36019
1897.1,3853,0.35995
1901.1,3853,0.35971
1905.1,3853,0.359472
1909.1,3853,0.359234
1913.1,3853,0.358997
1917.1,3853,0.358762
1921.1,3853,0.358527
1925.1,3853,0.358293
1929.1,3853,0.358061
1933.1,3853,0.357829
1937.1,3853,0.357598
1941.1,3853,0.357368
1945.1,3853,0.357138
1949.1,3853,0.35691
1953.1,3853,0.356683
1957.1,3853,0.356457
1961.1,3853,0.356231
1965.1,3853,0.356007
1969.1,3853,0.355783
1973.1,3853,0.35556
1977.1,3853,0.355338
1981.1,3853,0.355117
1985.1,3853,0.354897
1989.1,3853,0.354678
1993.1,3853,0.354459
1997.1,3853,0.354242
