"tick","Total","Ave TSM"
337.1,4800,0.585515
341.1,4800,0.584375
345.1,4800,0.583239
349.1,4800,0.582108
353.1,4800,0.580981
357.1,4800,0.579859
361.1,4800,0.578741
365.1,4800,0.577628
369.1,4800,0.576519
373.1,4800,0.575414
377.1,4800,0.574314
381.1,4800,0.573219
385.1,4800,0.572128
389.1,4800,0.571041
393.1,4800,0.569958
397.1,4800,0.56888
401.1,4800,0.567806
405.1,4800,0.566736
409.1,4800,0.565671
413.1,4800,0.56461
417.1,4800,0.563553
421.1,4800,0.5625
425.1,4800,0.561452
429.1,4800,0.560408
433.1,4800,0.559368
437.1,4800,0.558332
441.1,4800,0.5573
445.1,4800,0.556272
449.1,4800,0.555249
453.1,4800,0.554229
457.1,4800,0.553214
461.1,4800,0.552203
465.1,4800,0.551195
469.1,4800,0.550192
473.1,4800,0.549193
477.1,4800,0.548197
481.1,4800,0.547206
485.1,4800,0.546219
489.1,4800,0.545235
493.1,4800,0.544256
497.1,4800,0.54328
501.1,4800,0.542309
505.1,4800,0.541341
509.1,4800,0.540377
513.1,4800,0.539417
517.1,4800,0.538461
521.1,4800,0.537508
525.1,4800,0.536559
529.1,4800,0.535615
533.1,4800,0.534674
537.1,4800,0.533736
541.1,4800,0.532803
545.1,4800,0.531873
549.1,4800,0.530947
553.1,4800,0.530024
557.1,4800,0.529106
561.1,4800,0.528191
565.1,4800,0.527279
569.1,4800,0.526372
573.1,4800,0.525467
577.1,4800,0.524567
581.1,4800,0.52367
585.1,4800,0.522777
589.1,4800,0.521887
593.1,4800,0.521001
597.1,4800,0.520118
601.1,4800,0.519239
605.1,4800,0.518363
609.1,4800,0.517491
613.1,4800,0.516622
617.1,4800,0.515757
621.1,4800,0.514895
625.1,4800,0.514037
629.1,4800,0.513182
633.1,4800,0.512331
637.1,4800,0.511483
641.1,4800,0.510638
645.1,4800,0.509797
649.1,4800,0.508959
653.1,4800,0.508124
657.1,4800,0.507293
661.1,4800,0.506465
665.1,4800,0.50564
669.1,4800,0.504819
673.1,4800,0.504001
677.1,4800,0.503186
681.1,4800,0.502375
685.1,4800,0.501567
689.1,4800,0.500761
693.1,4800,0.49996
697.1,4800,0.499161
701.1,4800,0.498366
705.1,4800,0.497573
709.1,4800,0.496784
713.1,4800,0.495998
717.1,4800,0.495215
721.1,4800,0.494436
725.1,4800,0.493659
729.1,4800,0.492886
733.1,4800,0.492115
737.1,4800,0.491348
741.1,4800,0.490584
745.1,4800,0.489823
749.1,4800,0.489064
753.1,4800,0.488309
757.1,4800,0.487557
761.1,4800,0.486808
765.1,4800,0.486062
769.1,4800,0.485319
773.1,4800,0.484579
777.1,4800,0.483841
781.1,4800,0.483107
785.1,4800,0.482376
789.1,4800,0.481647
793.1,4800,0.480922
797.1,4800,0.480199
801.1,4800,0.47948
805.1,4800,0.478763
809.1,4800,0.478049
813.1,4800,0.477338
817.1,4800,0.476629
821.1,4800,0.475924
825.1,4800,0.475221
829.1,4800,0.474521
833.1,4800,0.473824
837.1,4800,0.47313
841.1,4800,0.472439
845.1,4800,0.47175
849.1,4800,0.471064
853.1,4800,0.470381
857.1,4800,0.4697
861.1,4800,0.469023
865.1,4800,0.468347
869.1,4800,0.467675
873.1,4800,0.467005
877.1,4800,0.466338
881.1,4800,0.465674
885.1,4800,0.465012
889.1,4800,0.464353
893.1,4800,0.463697
897.1,4800,0.463043
901.1,4800,0.462392
905.1,4800,0.461743
909.1,4800,0.461097
913.1,4800,0.460454
917.1,4800,0.459813
921.1,4800,0.459175
925.1,4800,0.458539
929.1,4800,0.457906
933.1,4800,0.457275
937.1,4800,0.456647
941.1,4800,0.456021
945.1,4800,0.455398
949.1,4800,0.454777
953.1,4800,0.454159
957.1,4800,0.453544
961.1,4800,0.45293
965.1,4800,0.452319
969.1,4800,0.451711
973.1,4800,0.451105
977.1,4800,0.450502
981.1,4800,0.449901
985.1,4800,0.449302
989.1,4800,0.448705
993.1,4800,0.448112
997.1,4800,0.44752
1001.1,4800,0.446931
1005.1,4800,0.446344
1009.1,4800,0.445759
1013.1,4800,0.445177
1017.1,4800,0.444597
1021.1,4800,0.44402
1025.1,4800,0.443445
1029.1,4800,0.442872
1033.1,4800,0.442301
1037.1,4800,0.441733
1041.1,4800,0.441167
1045.1,4800,0.440603
1049.1,4800,0.440041
1053.1,4800,0.439482
1057.1,4800,0.438925
1061.1,4800,0.43837
1065.1,4800,0.437817
1069.1,4800,0.437267
1073.1,4800,0.436719
1077.1,4800,0.436173
1081.1,4800,0.435629
1085.1,4800,0.435087
1089.1,4800,0.434547
1093.1,4800,0.43401
1097.1,4800,0.433475
1101.1,4800,0.432942
1105.1,4800,0.432411
1109.1,4800,0.431882
1113.1,4800,0.431355
1117.1,4800,0.430831
1121.1,4800,0.430308
1125.1,4800,0.429788
1129.1,4800,0.429269
1133.1,4800,0.428753
1137.1,4800,0.428239
1141.1,4800,0.427726
1145.1,4800,0.427216
1149.1,4800,0.426708
1153.1,4800,0.426202
1157.1,4800,0.425698
1161.1,4800,0.425196
1165.1,4800,0.424696
1169.1,4800,0.424198
1173.1,4800,0.423702
1177.1,4800,0.423208
1181.1,4800,0.422716
1185.1,4800,0.422226
1189.1,4800,0.421737
1193.1,4800,0.421251
1197.1,4800,0.420767
1201.1,4800,0.420285
1205.1,4800,0.419804
1209.1,4800,0.419326
1213.1,4800,0.418849
1217.1,4800,0.418374
1221.1,4800,0.417902
1225.1,4800,0.417431
1229.1,4800,0.416962
1233.1,4800,0.416495
1237.1,4800,0.416029
1241.1,4800,0.415566
1245.1,4800,0.415104
1249.1,4800,0.414645
1253.1,4800,0.414187
1257.1,4800,0.413731
1261.1,4800,0.413276
1265.1,4800,0.412824
1269.1,4800,0.412373
1273.1,4800,0.411924
1277.1,4800,0.411477
1281.1,4800,0.411032
1285.1,4800,0.410589
1289.1,4800,0.410147
1293.1,4800,0.409707
1297.1,4800,0.409269
1301.1,4800,0.408833
1305.1,4800,0.408398
1309.1,4800,0.407965
1313.1,4800,0.407534
1317.1,4800,0.407104
1321.1,4800,0.406676
1325.1,4800,0.40625
1329.1,4800,0.405826
1333.1,4800,0.405403
1337.1,4800,0.404982
1341.1,4800,0.404563
1345.1,4800,0.404145
1349.1,4800,0.403729
1353.1,4800,0.403315
1357.1,4800,0.402902
1361.1,4800,0.402492
1365.1,4800,0.402082
1369.1,4800,0.401674
1373.1,4800,0.401268
1377.1,4800,0.400864
1381.1,4800,0.400461
1385.1,4800,0.40006
1389.1,4800,0.39966
1393.1,4800,0.399262
1397.1,4800,0.398866
1401.1,4800,0.398471
1405.1,4800,0.398078
1409.1,4800,0.397686
1413.1,4800,0.397296
1417.1,4800,0.396907
1421.1,4800,0.39652
1425.1,4800,0.396134
1429.1,4800,0.395751
1433.1,4800,0.395368
1437.1,4800,0.394987
1441.1,4800,0.394608
1445.1,4800,0.39423
1449.1,4800,0.393854
1453.1,4800,0.393479
1457.1,4800,0.393105
1461.1,4800,0.392734
1465.1,4800,0.392363
1469.1,4800,0.391994
1473.1,4800,0.391627
1477.1,4800,0.391261
1481.1,4800,0.390896
1485.1,4800,0.390533
1489.1,4800,0.390172
1493.1,4800,0.389812
1497.1,4800,0.389453
1501.1,4800,0.389095
1505.1,4800,0.38874
1509.1,4800,0.388385
1513.1,4800,0.388032
1517.1,4800,0.38768
1521.1,4800,0.38733
1525.1,4800,0.386981
1529.1,4800,0.386634
1533.1,4800,0.386288
1537.1,4800,0.385943
1541.1,4800,0.3856
1545.1,4800,0.385258
1549.1,4800,0.384918
1553.1,4800,0.384579
1557.1,4800,0.384241
1561.1,4800,0.383904
1565.1,4800,0.383569
1569.1,4800,0.383235
1573.1,4800,0.382903
1577.1,4800,0.382572
1581.1,4800,0.382242
1585.1,4800,0.381914
1589.1,4800,0.381586
1593.1,4800,0.381261
1597.1,4800,0.380936
1601.1,4800,0.380613
1605.1,4800,0.380291
1609.1,4800,0.37997
1613.1,4800,0.379651
1617.1,4800,0.379333
1621.1,4800,0.379016
1625.1,4800,0.3787
1629.1,4800,0.378386
1633.1,4800,0.378073
1637.1,4800,0.377761
1641.1,4800,0.37745
1645.1,4800,0.377141
1649.1,4800,0.376833
1653.1,4800,0.376526
1657.1,4800,0.37622
1661.1,4800,0.375916
1665.1,4800,0.375613
1669.1,4800,0.375311
1673.1,4800,0.37501
1677.1,4800,0.37471
1681.1,4800,0.374412
1685.1,4800,0.374115
1689.1,4800,0.373819
1693.1,4800,0.373524
1697.1,4800,0.37323
1701.1,4800,0.372938
1705.1,4800,0.372646
1709.1,4800,0.372356
1713.1,4800,0.372067
1717.1,4800,0.37178
1721.1,4800,0.371493
1725.1,4800,0.371207
1729.1,4800,0.370923
1733.1,4800,0.37064
1737.1,4800,0.370357
1741.1,4800,0.370076
1745.1,4800,0.369797
1749.1,4800,0.369518
1753.1,4800,0.36924
1757.1,4800,0.368964
1761.1,4800,0.368688
1765.1,4800,0.368414
1769.1,4800,0.368141
1773.1,4800,0.367868
1777.1,4800,0.367597
1781.1,4800,0.367327
1785.1,4800,0.367058
1789.1,4800,0.366791
1793.1,4800,0.366524
1797.1,4800,0.366258
1801.1,4800,0.365994
1805.1,4800,0.36573
1809.1,4800,0.365467
1813.1,4800,0.365206
1817.1,4800,0.364946
1821.1,4800,0.364686
1825.1,4800,0.364428
1829.1,4800,0.36417
1833.1,4800,0.363914
1837.1,4800,0.363659
1841.1,4800,0.363405
1845.1,4800,0.363151
1849.1,4800,0.362899
1853.1,4800,0.362648
1857.1,4800,0.362398
1861.1,4800,0.362148
1865.1,4800,0.3619
1869.1,4800,0.361653
1873.1,4800,0.361407
1877.1,4800,0.361162
1881.1,4800,0.360917
1885.1,4800,0.360674
1889.1,4800,0.360432
1893.1,4800,0.36019
1897.1,4800,0.35995
1901.1,4800,0.35971
1905.1,4800,0.359472
1909.1,4800,0.359234
1913.1,4800,0.358997
1917.1,4800,0.358762
1921.1,4800,0.358527
1925.1,4800,0.358293
1929.1,4800,0.358061
1933.1,4800,0.357829
1937.1,4800,0.357598
1941.1,4800,0.357368
1945.1,4800,0.357138
1949.1,4800,0.35691
1953.1,4800,0.356683
1957.1,4800,0.356457
1961.1,4800,0.356231
1965.1,4800,0.356007
1969.1,4800,0.355783
1973.1,4800,0.35556
1977.1,4800,0.355338
1981.1,4800,0.355117
1985.1,4800,0.354897
1989.1,4800,0.354678
1993.1,4800,0.354459
1997.1,4800,0.354242
