"tick","Total","Ave TSM"
182.1,1422,0.63341
183.1,1424,0.633077
184.1,1427,0.632743
185.1,1430,0.632411
186.1,1433,0.632078
187.1,1434,0.631746
188.1,1436,0.631414
189.1,1436,0.631083
190.1,1438,0.630752
191.1,1438,0.630421
192.1,1438,0.630091
193.1,1441,0.629761
194.1,1441,0.629431
195.1,1441,0.629102
196.1,1441,0.628772
197.1,1442,0.628444
198.1,1444,0.628115
199.1,1446,0.627787
200.1,1446,0.627459
201.1,1446,0.627132
202.1,1446,0.626805
203.1,1447,0.626478
204.1,1447,0.626152
205.1,1447,0.625825
206.1,1447,0.6255
207.1,1447,0.625174
208.1,1447,0.624849
209.1,1449,0.624524
210.1,1450,0.624199
211.1,1450,0.623875
212.1,1454,0.623551
213.1,1454,0.623228
214.1,1457,0.622905
215.1,1457,0.622582
216.1,1458,0.622259
217.1,1460,0.621937
218.1,1462,0.621615
219.1,1462,0.621293
220.1,1462,0.620972
221.1,1463,0.620651
222.1,1464,0.62033
223.1,1464,0.62001
224.1,1464,0.61969
225.1,1464,0.61937
226.1,1465,0.619051
227.1,1468,0.618732
228.1,1468,0.618413
229.1,1469,0.618095
230.1,1470,0.617777
231.1,1470,0.617459
232.1,1472,0.617141
233.1,1473,0.616824
234.1,1475,0.616508
235.1,1475,0.616191
236.1,1475,0.615875
237.1,1475,0.615559
238.1,1476,0.615243
239.1,1477,0.614928
