64,1,9.4533,0.5,0.25,0.25,0.5,0,0.5,0.75,0.5,0.75,0.75,0.25,0.25
65,40,9.4533,0.75,0,0.5,0.75,0,0.25,0.5,0.75,0,0.75,0.5,0.5
67,37,9.4533,0,0.25,0,0.75,0.25,0.75,0.5,0.5,0,0.75,0,0
70,15,9.4533,0.75,0.5,0.25,0.75,0.25,0.25,0.75,0,0.75,0.5,0,0.75
79,42,9.4533,0.75,0.25,0.5,0.25,0.75,0,0,0.25,0.5,0,0.25,0.25
79,70,9.4533,0.5,0.25,0.5,0.75,0.75,0.5,0.75,0.75,0.75,0,0,0.5
83,9,9.4533,0.25,0.25,0.75,0.75,0.25,0.25,0.75,0.5,0.25,0.75,0,0.75
88,58,9.4533,0.5,0.5,0.75,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.25
90,11,9.4533,0.75,0.25,0,0.75,0.75,0.5,0.25,0.75,0.25,0,0,0.5
96,30,9.4533,0.75,0.25,0.75,0.75,0,0,0.75,0,0.25,0.5,0,0.75
2,39,10.41,0,0.75,0,0.75,0.75,0.25,0.5,0.75,0.75,0.5,0,0.25
6,18,10.41,0,0,0.75,0,0.5,0,0.75,0.25,0.5,0.5,0,0.25
12,28,10.41,0.75,0,0,0.5,0.5,0.75,0.25,0.5,0.5,0,0.5,0.5
14,44,10.41,0.25,0,0.75,0.75,0.5,0.75,0.5,0.75,0.25,0.25,0.25,0.25
17,40,10.41,0.25,0.25,0.5,0.5,0.75,0,0.75,0.5,0.75,0.75,0.25,0.5
20,15,10.41,0,0.5,0.25,0.75,0.25,0.25,0.5,0.75,0.25,0.75,0.25,0.5
26,27,10.41,0.5,0,0.25,0.25,0,0,0,0.25,0.5,0.5,0,0.25
27,50,10.41,0.75,0,0.25,0.75,0.25,0.75,0,0.75,0.75,0,0.5,0
28,19,10.41,0.25,0,0.75,0.75,0.5,0.25,0,0.75,0.5,0,0,0
29,37,10.41,0.75,0,0.75,0.5,0,0.75,0.5,0.5,0.75,0,0.25,0.25
36,8,10.41,0.5,0.75,0.75,0.75,0.25,0,0,0.75,0.75,0.75,0,0.75
36,31,10.41,0.5,0.25,0.5,0.75,0.75,0.25,0.75,0.75,0,0.5,0.5,0
38,34,10.41,0,0.5,0.5,0.75,0.5,0.75,0.75,0.75,0,0.5,0.25,0.25
41,35,10.41,0.5,0.25,0,0,0,0.25,0,0.25,0.75,0,0.5,0.5
41,50,10.41,0.25,0,0.75,0.75,0,0.5,0.5,0.5,0,0.75,0,0.75
49,14,10.41,0.25,0,0.25,0.75,0.5,0.5,0.5,0.75,0.5,0,0.25,0.5
50,43,10.41,0,0,0,0.5,0.25,0,0.25,0.5,0.75,0.75,0,0.5
54,10,10.41,0,0,0.25,0,0.75,0.75,0.5,0.25,0.5,0.25,0.25,0.25
54,12,10.41,0.25,0.25,0,0.75,0.25,0,0,0.75,0.25,0.75,0.5,0.75
56,64,10.41,0,0,0.75,0.5,0.75,0,0.25,0.5,0.25,0,0.25,0
58,34,10.41,0.75,0,0.25,0.5,0.5,0.5,0,0.5,0.5,0,0.5,0.5
58,65,10.41,0.75,0.25,0.5,0.75,0.75,0.25,0.75,0.75,0.25,0.25,0.5,0.25
63,54,10.41,0.75,0.25,0.75,0.75,0.5,0.5,0.75,0.75,0.75,0.25,0.25,0
64,26,10.41,0.75,0,0,0.75,0.75,0.25,0,0.5,0,0.5,0.75,0
71,27,10.41,0.25,0,0.25,0,0,0,0.5,0.25,0.25,0.25,0.5,0.25
