"tick","Total","Ave TSM"
118.1,522,0.655457
119.1,523,0.655102
120.1,523,0.654747
121.1,355,0.654392
122.1,355,0.654038
123.1,356,0.653683
124.1,357,0.65333
125.1,232,0.652976
126.1,232,0.652623
127.1,234,0.652271
128.1,235,0.651919
129.1,236,0.651567
130.1,134,0.651215
131.1,134,0.650864
132.1,134,0.650513
133.1,134,0.650163
134.1,153,0.649812
135.1,153,0.649463
136.1,153,0.649113
137.1,153,0.648764
138.1,288,0.648415
139.1,288,0.648067
140.1,290,0.647719
141.1,290,0.647371
142.1,291,0.647024
143.1,476,0.646677
144.1,480,0.64633
145.1,482,0.645984
146.1,483,0.645638
147.1,613,0.645292
148.1,615,0.644947
149.1,615,0.644602
150.1,618,0.644257
151.1,655,0.643913
152.1,656,0.643569
153.1,657,0.643225
154.1,658,0.642882
155.1,661,0.642539
156.1,661,0.642197
157.1,661,0.641855
158.1,661,0.641513
159.1,661,0.641171
160.1,661,0.64083
161.1,662,0.640489
162.1,663,0.640149
163.1,664,0.639809
164.1,607,0.639469
165.1,608,0.639129
166.1,608,0.63879
167.1,609,0.638451
168.1,557,0.638113
169.1,559,0.637775
170.1,560,0.637437
171.1,560,0.6371
172.1,561,0.636762
173.1,397,0.636426
174.1,397,0.636089
175.1,397,0.635753
176.1,397,0.635417
177.1,260,0.635082
178.1,262,0.634747
179.1,264,0.634412
180.1,264,0.634078
181.1,264,0.633744
182.1,155,0.63341
183.1,155,0.633077
184.1,155,0.632743
185.1,156,0.632411
186.1,165,0.632078
187.1,165,0.631746
188.1,165,0.631414
189.1,167,0.631083
190.1,322,0.630752
191.1,322,0.630421
192.1,322,0.630091
193.1,323,0.629761
194.1,324,0.629431
195.1,523,0.629102
196.1,523,0.628772
197.1,523,0.628444
198.1,524,0.628115
199.1,661,0.627787
200.1,661,0.627459
201.1,661,0.627132
202.1,661,0.626805
203.1,700,0.626478
204.1,701,0.626152
205.1,702,0.625825
206.1,703,0.6255
207.1,703,0.625174
208.1,704,0.624849
209.1,704,0.624524
210.1,704,0.624199
211.1,704,0.623875
212.1,704,0.623551
213.1,706,0.623228
214.1,708,0.622905
215.1,709,0.622582
216.1,655,0.622259
217.1,656,0.621937
218.1,657,0.621615
219.1,660,0.621293
220.1,596,0.620972
221.1,597,0.620651
222.1,598,0.62033
223.1,598,0.62001
224.1,600,0.61969
225.1,429,0.61937
226.1,429,0.619051
227.1,430,0.618732
228.1,431,0.618413
229.1,288,0.618095
230.1,288,0.617777
231.1,288,0.617459
232.1,288,0.617141
233.1,288,0.616824
234.1,167,0.616508
235.1,168,0.616191
236.1,168,0.615875
237.1,168,0.615559
238.1,178,0.615243
239.1,178,0.614928
240.1,179,0.614613
241.1,179,0.614299
242.1,356,0.613984
243.1,357,0.61367
244.1,358,0.613357
245.1,359,0.613043
246.1,361,0.61273
247.1,567,0.612417
248.1,568,0.612105
249.1,568,0.611793
250.1,569,0.611481
251.1,704,0.61117
252.1,704,0.610859
253.1,706,0.610548
254.1,708,0.610237
255.1,734,0.609927
256.1,734,0.609617
257.1,734,0.609307
258.1,735,0.608998
259.1,735,0.608689
260.1,739,0.60838
261.1,740,0.608072
262.1,740,0.607764
263.1,743,0.607456
264.1,743,0.607149
265.1,743,0.606842
266.1,743,0.606535
267.1,744,0.606228
268.1,703,0.605922
269.1,704,0.605616
270.1,704,0.60531
271.1,704,0.605005
272.1,651,0.6047
273.1,651,0.604395
274.1,652,0.604091
275.1,654,0.603787
276.1,655,0.603483
277.1,480,0.60318
278.1,482,0.602876
279.1,483,0.602573
280.1,485,0.602271
281.1,323,0.601969
282.1,325,0.601667
283.1,325,0.601365
284.1,326,0.601064
285.1,327,0.600763
286.1,185,0.600462
287.1,185,0.600161
288.1,185,0.599861
289.1,186,0.599561
290.1,208,0.599262
291.1,208,0.598962
292.1,210,0.598664
293.1,211,0.598365
294.1,404,0.598066
295.1,406,0.597768
296.1,406,0.597471
297.1,407,0.597173
298.1,409,0.596876
299.1,615,0.596579
300.1,615,0.596282
301.1,620,0.595986
302.1,620,0.59569
303.1,743,0.595394
304.1,743,0.595099
305.1,744,0.594804
306.1,745,0.594509
307.1,779,0.594215
308.1,780,0.59392
309.1,781,0.593626
310.1,781,0.593333
311.1,782,0.59304
312.1,786,0.592747
313.1,786,0.592454
314.1,786,0.592161
315.1,787,0.591869
316.1,787,0.591577
317.1,788,0.591286
318.1,790,0.590994
319.1,791,0.590703
320.1,743,0.590413
321.1,743,0.590122
322.1,743,0.589832
323.1,743,0.589542
324.1,703,0.589253
325.1,703,0.588964
326.1,703,0.588675
327.1,704,0.588386
328.1,704,0.588098
329.1,530,0.58781
330.1,530,0.587522
331.1,531,0.587234
332.1,531,0.586947
333.1,365,0.58666
334.1,365,0.586373
335.1,365,0.586087
336.1,365,0.585801
337.1,365,0.585515
338.1,223,0.58523
339.1,223,0.584944
340.1,223,0.584659
341.1,225,0.584375
342.1,247,0.58409
343.1,248,0.583806
344.1,249,0.583522
345.1,250,0.583239
346.1,447,0.582956
347.1,449,0.582673
348.1,450,0.58239
349.1,450,0.582108
350.1,453,0.581826
351.1,670,0.581544
352.1,670,0.581262
353.1,671,0.580981
354.1,674,0.5807
355.1,791,0.580419
356.1,792,0.580139
357.1,793,0.579859
358.1,794,0.579579
359.1,815,0.579299
360.1,815,0.57902
361.1,816,0.578741
362.1,817,0.578462
363.1,819,0.578184
364.1,820,0.577906
365.1,821,0.577628
366.1,822,0.57735
367.1,823,0.577073
368.1,823,0.576796
369.1,824,0.576519
370.1,824,0.576242
371.1,826,0.575966
372.1,790,0.57569
373.1,791,0.575414
374.1,792,0.575139
375.1,793,0.574864
376.1,743,0.574589
377.1,743,0.574314
378.1,743,0.57404
379.1,745,0.573766
380.1,746,0.573492
381.1,581,0.573219
382.1,581,0.572946
383.1,581,0.572673
384.1,583,0.5724
385.1,413,0.572128
386.1,414,0.571855
387.1,414,0.571584
388.1,415,0.571312
389.1,415,0.571041
390.1,263,0.57077
391.1,264,0.570499
392.1,264,0.570228
393.1,264,0.569958
394.1,282,0.569688
395.1,283,0.569418
396.1,284,0.569149
397.1,285,0.56888
398.1,502,0.568611
399.1,503,0.568342
400.1,503,0.568074
401.1,504,0.567806
402.1,504,0.567538
403.1,720,0.567271
404.1,720,0.567003
405.1,721,0.566736
406.1,722,0.566469
407.1,826,0.566203
408.1,827,0.565937
409.1,827,0.565671
410.1,827,0.565405
411.1,860,0.56514
412.1,861,0.564875
413.1,862,0.56461
414.1,864,0.564345
415.1,865,0.564081
416.1,868,0.563817
417.1,868,0.563553
418.1,869,0.563289
419.1,871,0.563026
420.1,871,0.562763
421.1,871,0.5625
422.1,872,0.562238
423.1,873,0.561976
424.1,826,0.561714
425.1,826,0.561452
426.1,827,0.56119
427.1,827,0.560929
428.1,793,0.560668
429.1,794,0.560408
430.1,794,0.560147
431.1,796,0.559887
432.1,797,0.559627
433.1,637,0.559368
434.1,639,0.559108
435.1,641,0.558849
436.1,642,0.55859
437.1,460,0.558332
438.1,460,0.558073
439.1,461,0.557815
440.1,462,0.557557
441.1,463,0.5573
442.1,294,0.557043
443.1,296,0.556786
444.1,296,0.556529
445.1,297,0.556272
446.1,322,0.556016
447.1,322,0.55576
448.1,322,0.555504
449.1,323,0.555249
450.1,557,0.554993
451.1,557,0.554738
452.1,559,0.554484
453.1,560,0.554229
454.1,560,0.553975
455.1,762,0.553721
456.1,763,0.553467
457.1,767,0.553214
458.1,769,0.552961
459.1,874,0.552708
460.1,875,0.552455
461.1,876,0.552203
462.1,876,0.55195
463.1,899,0.551698
464.1,899,0.551447
465.1,899,0.551195
466.1,899,0.550944
467.1,899,0.550693
468.1,900,0.550442
469.1,900,0.550192
470.1,900,0.549942
471.1,900,0.549692
472.1,900,0.549442
473.1,900,0.549193
474.1,902,0.548943
475.1,903,0.548694
476.1,874,0.548446
477.1,874,0.548197
478.1,876,0.547949
479.1,876,0.547701
480.1,827,0.547454
481.1,830,0.547206
482.1,830,0.546959
483.1,830,0.546712
484.1,831,0.546465
485.1,695,0.546219
486.1,697,0.545973
487.1,697,0.545727
488.1,699,0.545481
489.1,520,0.545235
490.1,523,0.54499
491.1,523,0.544745
492.1,523,0.5445
493.1,524,0.544256
494.1,337,0.544012
495.1,338,0.543768
496.1,338,0.543524
497.1,340,0.54328
498.1,365,0.543037
499.1,365,0.542794
500.1,365,0.542551
501.1,367,0.542309
502.1,608,0.542066
503.1,610,0.541824
504.1,613,0.541583
505.1,613,0.541341
506.1,615,0.5411
507.1,804,0.540859
508.1,804,0.540618
509.1,804,0.540377
510.1,805,0.540137
511.1,904,0.539896
512.1,906,0.539657
513.1,906,0.539417
514.1,908,0.539177
515.1,927,0.538938
516.1,927,0.538699
517.1,927,0.538461
518.1,927,0.538222
519.1,928,0.537984
520.1,931,0.537746
521.1,931,0.537508
522.1,932,0.537271
523.1,932,0.537033
524.1,932,0.536796
525.1,932,0.536559
526.1,932,0.536323
527.1,933,0.536087
528.1,904,0.53585
529.1,906,0.535615
530.1,906,0.535379
531.1,908,0.535144
532.1,876,0.534908
533.1,876,0.534674
534.1,876,0.534439
535.1,878,0.534204
536.1,878,0.53397
537.1,737,0.533736
538.1,740,0.533503
539.1,740,0.533269
540.1,743,0.533036
541.1,573,0.532803
542.1,575,0.53257
543.1,577,0.532337
544.1,577,0.532105
545.1,578,0.531873
546.1,389,0.531641
547.1,391,0.531409
548.1,393,0.531178
549.1,394,0.530947
550.1,415,0.530716
551.1,416,0.530485
552.1,416,0.530255
553.1,416,0.530024
554.1,670,0.529794
555.1,670,0.529565
556.1,674,0.529335
557.1,675,0.529106
558.1,675,0.528877
559.1,852,0.528648
560.1,853,0.528419
561.1,854,0.528191
562.1,854,0.527963
563.1,934,0.527735
564.1,936,0.527507
565.1,936,0.527279
566.1,937,0.527052
567.1,947,0.526825
568.1,948,0.526598
569.1,948,0.526372
570.1,948,0.526145
571.1,948,0.525919
572.1,948,0.525693
573.1,949,0.525467
574.1,949,0.525242
575.1,949,0.525017
576.1,949,0.524792
577.1,949,0.524567
578.1,949,0.524342
579.1,949,0.524118
580.1,934,0.523894
581.1,935,0.52367
582.1,936,0.523446
583.1,937,0.523223
584.1,908,0.523
585.1,909,0.522777
586.1,910,0.522554
587.1,911,0.522331
588.1,911,0.522109
589.1,791,0.521887
590.1,791,0.521665
591.1,793,0.521443
592.1,794,0.521222
593.1,634,0.521001
594.1,635,0.52078
595.1,635,0.520559
596.1,635,0.520338
597.1,635,0.520118
598.1,432,0.519898
599.1,433,0.519678
600.1,434,0.519458
601.1,435,0.519239
602.1,466,0.51902
603.1,467,0.5188
604.1,469,0.518582
605.1,472,0.518363
606.1,722,0.518145
607.1,723,0.517927
608.1,724,0.517709
609.1,724,0.517491
610.1,724,0.517273
611.1,897,0.517056
612.1,897,0.516839
613.1,897,0.516622
614.1,898,0.516406
615.1,950,0.516189
616.1,952,0.515973
617.1,952,0.515757
618.1,952,0.515541
619.1,969,0.515326
620.1,969,0.51511
621.1,970,0.514895
622.1,970,0.51468
623.1,970,0.514466
624.1,970,0.514251
625.1,970,0.514037
626.1,970,0.513823
627.1,970,0.513609
628.1,970,0.513396
629.1,970,0.513182
630.1,970,0.512969
631.1,970,0.512756
632.1,950,0.512543
633.1,952,0.512331
634.1,952,0.512118
635.1,952,0.511906
636.1,937,0.511694
637.1,938,0.511483
638.1,938,0.511271
639.1,938,0.51106
640.1,939,0.510849
641.1,827,0.510638
642.1,827,0.510427
643.1,830,0.510217
644.1,830,0.510007
645.1,691,0.509797
646.1,694,0.509587
647.1,695,0.509377
648.1,695,0.509168
649.1,695,0.508959
650.1,493,0.50875
651.1,493,0.508541
652.1,493,0.508333
653.1,493,0.508124
654.1,526,0.507916
655.1,527,0.507708
656.1,528,0.5075
657.1,529,0.507293
658.1,770,0.507086
659.1,770,0.506879
660.1,771,0.506672
661.1,772,0.506465
662.1,772,0.506259
663.1,924,0.506052
664.1,925,0.505846
665.1,925,0.50564
666.1,926,0.505435
667.1,970,0.505229
668.1,970,0.505024
669.1,970,0.504819
670.1,970,0.504614
671.1,978,0.50441
672.1,978,0.504205
673.1,978,0.504001
674.1,978,0.503797
675.1,978,0.503593
676.1,978,0.50339
677.1,978,0.503186
678.1,978,0.502983
679.1,979,0.50278
680.1,979,0.502577
681.1,979,0.502375
682.1,979,0.502172
683.1,979,0.50197
684.1,970,0.501768
685.1,970,0.501567
686.1,970,0.501365
687.1,970,0.501164
688.1,952,0.500962
689.1,952,0.500761
690.1,952,0.500561
691.1,952,0.50036
692.1,952,0.50016
693.1,876,0.49996
694.1,876,0.49976
695.1,876,0.49956
696.1,876,0.49936
697.1,734,0.499161
698.1,734,0.498962
699.1,734,0.498763
700.1,735,0.498564
701.1,735,0.498366
702.1,550,0.498167
703.1,550,0.497969
704.1,550,0.497771
705.1,551,0.497573
706.1,580,0.497376
707.1,581,0.497178
708.1,581,0.496981
709.1,581,0.496784
710.1,807,0.496587
711.1,808,0.496391
712.1,811,0.496194
713.1,812,0.495998
714.1,812,0.495802
715.1,946,0.495606
716.1,947,0.495411
717.1,947,0.495215
718.1,947,0.49502
719.1,979,0.494825
720.1,979,0.49463
721.1,979,0.494436
722.1,979,0.494241
723.1,989,0.494047
724.1,989,0.493853
725.1,989,0.493659
726.1,989,0.493465
727.1,989,0.493272
728.1,989,0.493079
729.1,989,0.492886
730.1,989,0.492693
731.1,989,0.4925
732.1,989,0.492308
733.1,989,0.492115
734.1,989,0.491923
735.1,989,0.491731
736.1,979,0.49154
737.1,979,0.491348
738.1,979,0.491157
739.1,979,0.490965
740.1,970,0.490774
741.1,970,0.490584
742.1,970,0.490393
743.1,970,0.490203
744.1,970,0.490013
745.1,907,0.489823
746.1,908,0.489633
747.1,908,0.489443
748.1,909,0.489254
749.1,783,0.489064
750.1,786,0.488875
751.1,786,0.488686
752.1,786,0.488498
753.1,787,0.488309
754.1,597,0.488121
755.1,598,0.487933
756.1,599,0.487745
757.1,600,0.487557
758.1,636,0.48737
759.1,638,0.487182
760.1,639,0.486995
761.1,642,0.486808
762.1,854,0.486621
763.1,854,0.486435
764.1,856,0.486248
765.1,857,0.486062
766.1,857,0.485876
767.1,965,0.48569
768.1,965,0.485504
769.1,966,0.485319
770.1,966,0.485133
771.1,989,0.484948
772.1,989,0.484763
773.1,989,0.484579
774.1,990,0.484394
775.1,993,0.48421
776.1,993,0.484025
777.1,993,0.483841
778.1,993,0.483658
779.1,993,0.483474
780.1,993,0.48329
781.1,993,0.483107
782.1,993,0.482924
783.1,993,0.482741
784.1,993,0.482558
785.1,994,0.482376
786.1,994,0.482193
787.1,995,0.482011
788.1,989,0.481829
789.1,989,0.481647
790.1,989,0.481466
791.1,989,0.481284
792.1,979,0.481103
793.1,980,0.480922
794.1,981,0.480741
795.1,981,0.48056
796.1,981,0.48038
797.1,935,0.480199
798.1,936,0.480019
799.1,937,0.479839
800.1,937,0.479659
801.1,821,0.47948
802.1,822,0.4793
803.1,823,0.479121
804.1,824,0.478942
805.1,824,0.478763
806.1,661,0.478584
807.1,661,0.478405
808.1,661,0.478227
809.1,661,0.478049
810.1,695,0.477871
811.1,695,0.477693
812.1,696,0.477515
813.1,697,0.477338
814.1,897,0.47716
815.1,897,0.476983
816.1,898,0.476806
817.1,898,0.476629
818.1,898,0.476453
819.1,976,0.476276
820.1,976,0.4761
821.1,976,0.475924
822.1,976,0.475748
823.1,995,0.475572
824.1,995,0.475397
825.1,995,0.475221
826.1,995,0.475046
827.1,996,0.474871
828.1,996,0.474696
829.1,996,0.474521
830.1,996,0.474347
831.1,996,0.474173
832.1,997,0.473998
833.1,997,0.473824
834.1,997,0.473651
835.1,997,0.473477
836.1,997,0.473303
837.1,997,0.47313
838.1,997,0.472957
839.1,997,0.472784
840.1,995,0.472611
841.1,995,0.472439
842.1,995,0.472266
843.1,995,0.472094
844.1,989,0.471922
845.1,989,0.47175
846.1,990,0.471578
847.1,990,0.471407
848.1,990,0.471235
849.1,949,0.471064
850.1,950,0.470893
851.1,950,0.470722
852.1,952,0.470551
853.1,868,0.470381
854.1,868,0.47021
855.1,871,0.47004
856.1,871,0.46987
857.1,871,0.4697
858.1,711,0.469531
859.1,711,0.469361
860.1,711,0.469192
861.1,714,0.469023
862.1,734,0.468854
863.1,734,0.468685
864.1,735,0.468516
865.1,735,0.468347
866.1,923,0.468179
867.1,923,0.468011
868.1,925,0.467843
869.1,925,0.467675
870.1,925,0.467507
871.1,985,0.46734
872.1,986,0.467173
873.1,987,0.467005
874.1,987,0.466838
875.1,997,0.466672
876.1,997,0.466505
877.1,997,0.466338
878.1,997,0.466172
879.1,998,0.466006
880.1,998,0.46584
881.1,998,0.465674
882.1,998,0.465508
883.1,998,0.465343
884.1,998,0.465177
885.1,998,0.465012
886.1,998,0.464847
887.1,998,0.464682
888.1,998,0.464518
889.1,999,0.464353
890.1,999,0.464189
891.1,999,0.464025
892.1,997,0.463861
893.1,997,0.463697
894.1,997,0.463533
895.1,997,0.46337
896.1,995,0.463206
897.1,995,0.463043
898.1,995,0.46288
899.1,995,0.462717
900.1,995,0.462554
901.1,970,0.462392
902.1,970,0.462229
903.1,970,0.462067
904.1,970,0.461905
905.1,900,0.461743
906.1,900,0.461581
907.1,900,0.46142
908.1,900,0.461258
909.1,900,0.461097
910.1,747,0.460936
911.1,747,0.460775
912.1,748,0.460614
913.1,749,0.460454
914.1,782,0.460293
915.1,782,0.460133
916.1,783,0.459973
917.1,786,0.459813
918.1,945,0.459653
919.1,945,0.459493
920.1,945,0.459334
921.1,945,0.459175
922.1,946,0.459015
923.1,991,0.458856
924.1,991,0.458698
925.1,991,0.458539
926.1,991,0.45838
927.1,999,0.458222
928.1,999,0.458064
929.1,999,0.457906
930.1,999,0.457748
931.1,1000,0.45759
932.1,1000,0.457432
933.1,1000,0.457275
934.1,1000,0.457118
935.1,1000,0.456961
936.1,1000,0.456804
937.1,1000,0.456647
938.1,1000,0.45649
939.1,1000,0.456334
940.1,1000,0.456177
941.1,1000,0.456021
942.1,1000,0.455865
943.1,1000,0.455709
944.1,999,0.455554
945.1,999,0.455398
946.1,999,0.455243
947.1,999,0.455087
948.1,997,0.454932
949.1,997,0.454777
950.1,997,0.454623
951.1,997,0.454468
952.1,997,0.454314
953.1,978,0.454159
954.1,978,0.454005
955.1,978,0.453851
956.1,978,0.453697
957.1,927,0.453544
958.1,927,0.45339
959.1,927,0.453237
960.1,927,0.453083
961.1,927,0.45293
962.1,798,0.452777
963.1,798,0.452625
964.1,798,0.452472
965.1,800,0.452319
966.1,816,0.452167
967.1,817,0.452015
968.1,819,0.451863
969.1,820,0.451711
970.1,958,0.451559
971.1,960,0.451408
972.1,961,0.451256
973.1,962,0.451105
974.1,962,0.450954
975.1,995,0.450803
976.1,996,0.450652
977.1,996,0.450502
978.1,996,0.450351
979.1,1000,0.450201
980.1,1000,0.450051
981.1,1000,0.449901
982.1,1000,0.449751
983.1,1000,0.449601
984.1,1000,0.449451
985.1,1000,0.449302
986.1,1000,0.449153
987.1,1000,0.449003
988.1,1000,0.448854
989.1,1000,0.448705
990.1,1000,0.448557
991.1,1000,0.448408
992.1,1000,0.44826
993.1,1000,0.448112
994.1,1000,0.447963
995.1,1000,0.447815
996.1,1000,0.447668
997.1,1000,0.44752
998.1,1000,0.447372
999.1,1000,0.447225
1000.1,998,0.447078
1001.1,998,0.446931
1002.1,999,0.446784
1003.1,999,0.446637
1004.1,999,0.44649
1005.1,989,0.446344
1006.1,989,0.446198
1007.1,989,0.446051
1008.1,989,0.445905
1009.1,947,0.445759
1010.1,947,0.445614
1011.1,947,0.445468
1012.1,947,0.445323
1013.1,947,0.445177
1014.1,830,0.445032
1015.1,830,0.444887
1016.1,830,0.444742
1017.1,831,0.444597
1018.1,858,0.444453
1019.1,860,0.444308
1020.1,860,0.444164
1021.1,861,0.44402
1022.1,970,0.443876
1023.1,970,0.443732
1024.1,970,0.443588
1025.1,970,0.443445
1026.1,970,0.443301
1027.1,997,0.443158
1028.1,997,0.443015
1029.1,997,0.442872
1030.1,997,0.442729
1031.1,1000,0.442586
1032.1,1000,0.442444
1033.1,1000,0.442301
1034.1,1000,0.442159
1035.1,1000,0.442017
1036.1,1000,0.441875
1037.1,1000,0.441733
1038.1,1000,0.441591
1039.1,1000,0.441449
1040.1,1000,0.441308
1041.1,1000,0.441167
1042.1,1000,0.441026
1043.1,1000,0.440885
1044.1,1000,0.440744
1045.1,1000,0.440603
1046.1,1000,0.440462
1047.1,1000,0.440322
1048.1,1000,0.440181
1049.1,1000,0.440041
1050.1,1000,0.439901
1051.1,1000,0.439761
1052.1,1000,0.439622
1053.1,1000,0.439482
1054.1,1000,0.439342
1055.1,1000,0.439203
1056.1,1000,0.439064
1057.1,992,0.438925
1058.1,992,0.438786
1059.1,992,0.438647
1060.1,992,0.438509
1061.1,963,0.43837
1062.1,963,0.438232
1063.1,965,0.438093
1064.1,965,0.437955
1065.1,965,0.437817
1066.1,874,0.43768
1067.1,874,0.437542
1068.1,874,0.437404
1069.1,875,0.437267
1070.1,897,0.43713
1071.1,897,0.436992
1072.1,897,0.436855
1073.1,898,0.436719
1074.1,981,0.436582
1075.1,981,0.436445
1076.1,981,0.436309
1077.1,981,0.436173
1078.1,981,0.436036
1079.1,999,0.4359
1080.1,999,0.435764
1081.1,999,0.435629
1082.1,999,0.435493
1083.1,1000,0.435358
1084.1,1000,0.435222
1085.1,1000,0.435087
1086.1,1000,0.434952
1087.1,1000,0.434817
1088.1,1000,0.434682
1089.1,1000,0.434547
1090.1,1000,0.434413
1091.1,1000,0.434279
1092.1,1000,0.434144
1093.1,1000,0.43401
1094.1,1000,0.433876
1095.1,1000,0.433742
1096.1,1000,0.433608
1097.1,1000,0.433475
1098.1,1000,0.433341
1099.1,1000,0.433208
1100.1,1000,0.433075
1101.1,1000,0.432942
1102.1,1000,0.432809
1103.1,1000,0.432676
1104.1,1000,0.432543
1105.1,1000,0.432411
1106.1,1000,0.432278
1107.1,1000,0.432146
1108.1,1000,0.432014
1109.1,996,0.431882
1110.1,996,0.43175
1111.1,996,0.431618
1112.1,996,0.431487
1113.1,970,0.431355
1114.1,970,0.431224
1115.1,970,0.431093
1116.1,971,0.430961
1117.1,971,0.430831
1118.1,900,0.4307
1119.1,900,0.430569
1120.1,900,0.430438
1121.1,900,0.430308
1122.1,919,0.430178
1123.1,919,0.430048
1124.1,919,0.429917
1125.1,922,0.429788
1126.1,989,0.429658
1127.1,989,0.429528
1128.1,989,0.429399
1129.1,989,0.429269
1130.1,989,0.42914
1131.1,1000,0.429011
1132.1,1000,0.428882
1133.1,1000,0.428753
1134.1,1000,0.428624
1135.1,1000,0.428495
1136.1,1000,0.428367
1137.1,1000,0.428239
1138.1,1000,0.42811
1139.1,1000,0.427982
1140.1,1000,0.427854
1141.1,1000,0.427726
1142.1,1000,0.427599
1143.1,1000,0.427471
1144.1,1000,0.427344
1145.1,1000,0.427216
1146.1,1000,0.427089
1147.1,1000,0.426962
1148.1,1000,0.426835
1149.1,1000,0.426708
1150.1,1000,0.426581
1151.1,1000,0.426455
1152.1,1000,0.426328
1153.1,1000,0.426202
1154.1,1000,0.426076
1155.1,1000,0.42595
1156.1,1000,0.425824
1157.1,1000,0.425698
1158.1,1000,0.425572
1159.1,1000,0.425447
1160.1,1000,0.425321
1161.1,997,0.425196
1162.1,997,0.425071
1163.1,997,0.424946
1164.1,997,0.424821
1165.1,981,0.424696
1166.1,981,0.424571
1167.1,981,0.424447
1168.1,981,0.424322
1169.1,982,0.424198
1170.1,926,0.424074
1171.1,926,0.42395
1172.1,926,0.423826
1173.1,926,0.423702
1174.1,940,0.423578
1175.1,940,0.423455
1176.1,940,0.423331
1177.1,941,0.423208
1178.1,993,0.423085
1179.1,993,0.422962
1180.1,993,0.422839
1181.1,993,0.422716
1182.1,993,0.422593
1183.1,1000,0.42247
1184.1,1000,0.422348
1185.1,1000,0.422226
1186.1,1000,0.422103
1187.1,1000,0.421981
1188.1,1000,0.421859
1189.1,1000,0.421737
1190.1,1000,0.421616
1191.1,1000,0.421494
1192.1,1000,0.421373
1193.1,1000,0.421251
1194.1,1000,0.42113
1195.1,1000,0.421009
1196.1,1000,0.420888
1197.1,1000,0.420767
1198.1,1000,0.420646
1199.1,1000,0.420526
1200.1,1000,0.420405
1201.1,1000,0.420285
1202.1,1000,0.420164
1203.1,1000,0.420044
1204.1,1000,0.419924
1205.1,1000,0.419804
1206.1,1000,0.419684
1207.1,1000,0.419565
1208.1,1000,0.419445
1209.1,1000,0.419326
1210.1,1000,0.419206
1211.1,1000,0.419087
1212.1,1000,0.418968
1213.1,999,0.418849
1214.1,999,0.41873
1215.1,999,0.418611
1216.1,999,0.418493
1217.1,989,0.418374
1218.1,989,0.418256
1219.1,989,0.418138
1220.1,989,0.41802
1221.1,989,0.417902
1222.1,945,0.417784
1223.1,945,0.417666
1224.1,945,0.417548
1225.1,945,0.417431
1226.1,950,0.417313
1227.1,952,0.417196
1228.1,952,0.417079
1229.1,952,0.416962
1230.1,996,0.416845
1231.1,996,0.416728
1232.1,996,0.416611
1233.1,996,0.416495
1234.1,996,0.416378
1235.1,1000,0.416262
